"pid","week","group","subgroup","gender","intervention","last_intervention","bilateral_communication_count","quiz_count","booklet_count","arena_count","chat_count","forum_count","playground_count","bilateral_communication_active_days","quiz_active_days","booklet_active_days","arena_active_days","chat_active_days","forum_active_days","playground_active_days","active_days","event_count","bilat_count_bool","quiz_count_bool","booklet_count_bool","arena_count_bool","chat_count_bool","forum_count_bool","playground_count_bool","event_count_bool"
392,1,"A","m","m","personal/specific","personal/specific",0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
153,12,"B","m","m","None","impersonal/specific",1,12,2,1,0,0,9,1,3,1,1,0,0,3,5,25,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
277,7,"C","m","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
67,6,"A","m","f","None","personal/unspecific",0,2,1,12,0,0,2,0,1,1,2,0,0,1,3,17,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
38,11,"B","m","m","impersonal/specific","impersonal/specific",0,2,1,17,0,0,1,0,1,1,1,0,0,1,2,21,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
77,13,"C","m","m","None","personal/unspecific",0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
299,4,"B","f","f","None","personal/unspecific",0,12,1,0,0,0,0,0,2,1,0,0,0,0,2,13,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
196,14,"C","m","f","None","personal/unspecific",0,29,0,38,0,0,6,0,2,0,3,0,0,3,4,73,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
333,2,"C","f","m","None","None",0,5,1,20,0,0,6,0,1,1,2,0,0,4,5,32,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
185,5,"A","f","f","None","personal/unspecific",0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
163,10,"B","m","f","None","impersonal/specific",0,0,1,7,0,0,0,0,0,1,1,0,0,0,2,8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
124,10,"A","m","m","impersonal/specific","impersonal/specific",0,1,1,0,0,0,0,0,1,1,0,0,0,0,2,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
10,11,"C","f","f","None","personal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
152,10,"C","f","m","None","personal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
51,0,"B","f","m","None","None",0,0,1,0,0,0,3,0,0,1,0,0,0,1,2,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
303,0,"A","m","f","None","None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
299,10,"B","f","f","None","impersonal/specific",0,1,1,0,0,0,0,0,1,1,0,0,0,0,2,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
442,9,"A","m","f","None","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
258,12,"A","f","m","None","impersonal/specific",0,0,2,0,0,0,3,0,0,1,0,0,0,1,1,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
440,14,"B","f","m","None","impersonal/specific",0,14,0,0,0,0,14,0,4,0,0,0,0,8,8,28,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
350,14,"B","f","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
201,13,"C","m","f","None","personal/unspecific",0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
416,0,"B","f","f","None","None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
31,5,"B","m","f","personal/specific","personal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
398,10,"A","m","f","impersonal/specific","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
227,5,"B","m","m","personal/specific","personal/specific",0,0,1,21,0,0,0,0,0,1,2,0,0,0,2,22,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
30,13,"B","m","m","None","impersonal/specific",0,3,0,19,0,0,22,0,1,0,2,0,0,3,3,44,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
154,14,"C","m","m","None","personal/unspecific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
169,9,"C","m","m","personal/specific","personal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
350,3,"B","f","m","None","personal/unspecific",0,2,1,0,0,0,7,0,1,1,0,0,0,4,5,10,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
101,4,"A","f","m","personal/unspecific","personal/unspecific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
133,11,"B","m","f","impersonal/specific","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
28,3,"B","f","m","None","personal/unspecific",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
471,9,"C","f","m","personal/specific","personal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
243,2,"C","f","m","None","None",0,0,1,0,0,0,2,0,0,1,0,0,0,1,2,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
440,9,"B","f","m","None","impersonal/specific",0,8,1,2,0,0,8,0,1,1,2,0,0,2,4,19,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
290,2,"B","f","m","personal/unspecific","personal/unspecific",0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
444,1,"C","m","f","None","None",0,2,3,12,0,0,2,0,1,2,1,0,0,2,4,19,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
187,13,"C","m","m","None","personal/unspecific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
338,2,"A","f","f","None","personal/specific",1,0,1,0,0,0,6,1,0,1,0,0,0,2,3,8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
176,11,"A","f","f","None","impersonal/specific",0,25,1,0,0,0,0,0,3,1,0,0,0,0,3,26,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
356,5,"A","m","f","None","personal/unspecific",0,0,1,12,0,0,0,0,0,1,1,0,0,0,2,13,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
433,2,"A","m","m","None","personal/specific",0,1,1,7,0,0,8,0,1,1,1,0,0,4,5,17,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
322,11,"C","f","m","None","personal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
348,1,"B","m","m","None","None",0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
73,9,"B","f","m","None","impersonal/specific",0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
167,3,"A","m","m","None","personal/specific",0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
193,1,"A","f","f","personal/specific","personal/specific",1,1,3,0,0,0,5,1,1,2,0,0,0,1,3,10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
283,10,"C","f","m","None","personal/specific",0,1,1,0,0,0,0,0,1,1,0,0,0,0,2,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
93,13,"C","m","m","None","personal/unspecific",0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
25,5,"A","m","m","None","personal/unspecific",0,0,1,0,0,0,2,0,0,1,0,0,0,1,2,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
238,7,"C","m","f","None","impersonal/specific",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
132,7,"B","m","m","None","personal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
387,14,"B","f","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
464,13,"B","m","f","None","impersonal/specific",1,15,1,0,0,2,6,1,1,1,0,0,2,5,6,25,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
404,11,"B","m","f","impersonal/specific","impersonal/specific",0,0,1,0,1,0,0,0,0,1,0,1,0,0,2,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
28,7,"B","f","m","None","personal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
285,14,"B","f","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
369,1,"A","m","f","personal/specific","personal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
257,12,"C","m","m","personal/unspecific","personal/unspecific",0,6,0,0,0,0,0,0,2,0,0,0,0,0,2,6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
201,11,"C","m","f","None","personal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
307,11,"C","f","m","None","personal/specific",0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
30,8,"B","m","m","impersonal/specific","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
409,1,"A","m","f","personal/specific","personal/specific",0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
243,3,"C","f","m","impersonal/specific","impersonal/specific",0,0,1,0,0,0,4,0,0,1,0,0,0,3,4,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
445,3,"A","m","m","None","personal/specific",0,1,1,10,0,0,1,0,1,1,1,0,0,1,3,13,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
38,13,"B","m","m","None","impersonal/specific",0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
103,10,"A","m","m","impersonal/specific","impersonal/specific",0,6,1,0,0,0,0,0,4,1,0,0,0,0,4,7,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
406,6,"C","f","m","impersonal/specific","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
33,11,"B","f","m","impersonal/specific","impersonal/specific",0,0,1,0,0,0,2,0,0,1,0,0,0,2,2,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
176,0,"A","f","f","None","None",0,1,1,0,2,0,5,0,1,1,0,1,0,2,3,9,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
73,6,"B","f","m","None","personal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
324,2,"B","f","f","personal/unspecific","personal/unspecific",0,0,1,0,0,0,4,0,0,1,0,0,0,2,2,5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
60,8,"A","m","m","None","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
348,9,"B","m","m","None","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
266,9,"A","m","f","None","impersonal/specific",0,0,1,0,0,0,3,0,0,1,0,0,0,2,2,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
165,1,"C","f","m","None","None",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
57,7,"A","f","m","impersonal/specific","impersonal/specific",0,0,1,3,0,0,4,0,0,1,1,0,0,2,3,8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
226,11,"C","m","m","None","personal/specific",2,0,0,33,0,0,0,2,0,0,2,0,0,0,2,35,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
441,7,"B","m","f","None","personal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
26,14,"C","m","m","None","personal/unspecific",0,12,0,0,0,0,31,0,1,0,0,0,0,4,4,43,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
59,0,"C","m","m","None","None",0,0,1,0,0,0,26,0,0,1,0,0,0,4,4,27,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
339,7,"A","m","m","impersonal/specific","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
317,11,"B","m","m","impersonal/specific","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
64,12,"C","f","m","personal/unspecific","personal/unspecific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
462,12,"C","f","f","personal/unspecific","personal/unspecific",0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
405,3,"B","f","f","None","personal/unspecific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
305,3,"B","f","f","None","personal/unspecific",0,5,1,0,0,0,7,0,1,1,0,0,0,2,3,13,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
275,13,"B","f","f","None","impersonal/specific",2,20,1,0,0,0,2,2,1,1,0,0,0,2,2,25,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
436,14,"C","m","m","None","personal/unspecific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
319,0,"A","m","f","None","None",0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
368,13,"C","m","m","None","personal/unspecific",0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
99,8,"A","m","f","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
370,3,"B","m","f","None","personal/unspecific",0,0,1,0,0,0,7,0,0,1,0,0,0,1,1,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
45,0,"C","m","m","None","None",0,0,2,0,0,0,4,0,0,2,0,0,0,2,2,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
64,5,"C","f","m","None","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
48,2,"A","m","m","None","personal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
136,7,"B","f","m","None","personal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
414,9,"A","f","m","None","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
4,10,"C","m","m","None","personal/specific",0,4,1,0,0,0,0,0,1,1,0,0,0,0,2,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
329,13,"B","f","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
312,9,"C","m","m","personal/specific","personal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19,1,"A","m","m","personal/specific","personal/specific",0,0,2,0,0,0,7,0,0,1,0,0,0,1,2,9,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
372,9,"B","m","m","None","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
281,2,"B","m","m","personal/unspecific","personal/unspecific",0,0,1,8,0,0,5,0,0,1,1,0,0,2,3,14,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
77,3,"C","m","m","impersonal/specific","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
267,12,"A","m","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
354,13,"A","m","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
406,8,"C","f","m","None","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
163,8,"B","m","f","impersonal/specific","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
215,1,"C","m","m","None","None",0,0,2,0,0,0,2,0,0,2,0,0,0,1,2,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
269,12,"B","m","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
372,10,"B","m","m","None","impersonal/specific",0,0,1,0,0,0,2,0,0,1,0,0,0,1,2,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
198,12,"C","m","m","personal/unspecific","personal/unspecific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
393,12,"C","f","m","personal/unspecific","personal/unspecific",0,0,1,12,0,0,12,0,0,1,1,0,0,1,1,25,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
110,14,"A","f","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
28,2,"B","f","m","personal/unspecific","personal/unspecific",0,0,1,0,0,0,2,0,0,1,0,0,0,1,2,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
399,2,"C","f","m","None","None",0,0,1,0,0,0,8,0,0,1,0,0,0,4,5,9,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
355,0,"A","m","m","None","None",0,2,1,0,0,0,3,0,2,1,0,0,0,1,4,6,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
304,12,"B","m","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
316,2,"A","f","f","None","personal/specific",0,2,1,44,0,0,0,0,1,1,1,0,0,0,2,47,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
10,6,"C","f","f","impersonal/specific","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
464,12,"B","m","f","None","impersonal/specific",0,18,1,0,0,0,3,0,1,1,0,0,0,3,4,22,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
195,3,"B","f","f","None","personal/unspecific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
33,1,"B","f","m","None","None",0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
195,7,"B","f","f","None","personal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
420,0,"A","m","m","None","None",0,0,1,0,0,1,8,0,0,1,0,0,1,3,4,10,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
263,9,"C","m","f","personal/specific","personal/specific",0,0,1,0,0,1,11,0,0,1,0,0,1,5,5,13,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
2,2,"C","m","m","None","None",0,0,1,22,1,0,13,0,0,1,2,1,0,5,7,37,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
109,14,"C","m","m","None","personal/unspecific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
316,4,"A","f","f","personal/unspecific","personal/unspecific",0,0,1,13,0,0,1,0,0,1,1,0,0,1,2,15,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
174,3,"A","f","m","None","personal/specific",0,0,1,0,0,0,7,0,0,1,0,0,0,2,3,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
471,6,"C","f","m","impersonal/specific","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5,3,"C","f","m","impersonal/specific","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
377,11,"A","f","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
194,7,"A","f","f","impersonal/specific","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
65,12,"C","f","m","personal/unspecific","personal/unspecific",0,0,0,44,0,0,4,0,0,0,3,0,0,2,3,48,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
282,12,"A","f","f","None","impersonal/specific",1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
438,6,"B","m","f","None","personal/specific",0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
301,12,"A","f","m","None","impersonal/specific",0,0,1,19,0,0,0,0,0,1,1,0,0,0,1,20,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
314,6,"B","m","m","None","personal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
178,3,"A","m","f","None","personal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
149,1,"B","m","m","None","None",0,0,2,0,0,0,1,0,0,1,0,0,0,1,1,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
19,6,"A","m","m","None","personal/unspecific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
5,2,"C","f","m","None","None",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
207,1,"B","m","m","None","None",0,1,2,4,0,0,0,0,1,1,1,0,0,0,2,7,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
119,2,"A","f","m","None","personal/specific",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
193,9,"A","f","f","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
